id	als	fr	de	en	valence	arousal	dominance	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	NRC_cosine	FEEL_cosine	avg_cosine	nb_checks
125	erleese	sauveur	Retter	savior	0.8971748218594642	0.4960946359222188	0.8033431603412795					0.543				0.9996944173079992		0.9996944173079992	0
126	Landschafte	région;site;campagne;paysage	Landschaft	region;countryside;site;scenery;area	0.6463621741396441	0.2991461703536311	0.531871517470739					0.3810049580279808				0.937370176855604	0.7782316053212286	0.8578008910884163	0
127	Landen;Land;Lande;Länder	sol;contrée;terre;campagne;champ	Kampagne;Land;Landschaft	flooring;field;land;countryside;floor;campaign	0.5876662902724966	0.3179547347258034	0.4695699697106111					0.3186826041966613				0.9223926927271744	0.7409356096345104	0.8316641511808424	0
128	Feldzug;Faldzug	campagne	Kampagne;Landschaft	countryside;campaign	0.6541087874715429	0.4295877766858324	0.563572495418659					0.3186588597098239				0.9402343829741224	0.5186640683025101	0.7294492256383163	0
129	rar	rare	selten;knapp	scarce	0.3057691600892916	0.3359422446897576	0.2756836457871889				0.327		0.422			0.9974777425227542	0.7820749862818176	0.8897763644022859	0
130	knapp	rare;succinct	knapp	succinct;scarce	0.3879957602683075	0.3652828568263714	0.3830570040520596				0.327		0.422			0.8762764639451291	0.5229326362802931	0.699604550112711	0
131	selte;Selte;selten	rare	selten;knapp	seldom;rarely;infrequently;scarce	0.3079403548793288	0.3344948634613165	0.2944253677375412				0.327		0.422			0.7777917055347592	0.5040926810702551	0.6409421933025071	0
132	Narwa	cicatrice;stigmate	Narbe	scar	0.146	0.5	0.397	0.422		0.4609999999999999	0.406		0.375			1.0	0.7762003007571412	0.8881001503785706	0
133	Sindebock	bouc émissaire	Sündenbock	scapegoat	0.184	0.685	0.4809999999999999	0.328			0.25					0.9999999999999998	0.583565475815541	0.7917827379077704	0
134	skandalôs;skandalös;Skandalös	scandaleux	skandalös	scandalous	0.135	0.907	0.556	0.574								1.0	0.3684944146593821	0.684247207329691	0
135	Schanda;Shand	scandale;déshonneur;infamie;honte;opprobre;ignominie	Schande;Skandal	scandal	0.122	0.821	0.557				0.547					1.0	0.2466518754708843	0.6233259377354422	0
136	Skandale;Skandal	scandale	Skandal	scandal	0.122	0.821	0.557				0.547					1.0	0.5273037335412603	0.7636518667706301	0
137	Alterdum	ancienneté;ancêtre;antiquité	Dienstalter	ancestor;seniority;progenitor;antiquity	0.5313457341065093	0.3860592842768737	0.6112246877478735								0.586	0.8743154797307897	1.0	0.9371577398653947	0
138	Empfinde;empfinden;empfinde	sensation	Sensation	sensation	0.7475376648244071	0.6008497881774642	0.6240636370946272							0.531		0.9994523722760112	0.571221955683432	0.7853371639797215	0
139	G’füehl;G'fuehl;Gfiehl;Gfuehl;G’fühl;Gefühl;Gfühl;Gefüehl;Gefühlen;G’fuehler;Gefühle;G'füehl;Gfuehler;Gfüehl	sensibilité;sensation;toucher;sentiment;impression	Gefühl;Sensation	printing;feel;print;touch;sentiment;sensitivity;sensibility;sensation;impression	0.6990732611003685	0.5108385280195794	0.5531888106587908							0.531		0.8968933061904012	0.6728010725472863	0.7848471893688438	0
140	Schiücker;Schücker	frémir	schaudern	shudder	0.344	0.791	0.559				0.578					1.0		1.0	0
141	triwe;driwa	exercer;pousser	drücken;schieben	exert;push;shove	0.5348493193454434	0.6937598441495204	0.6821845470887364	0.672								0.8974082519920131	0.3505032048139659	0.6239557284029895	0
142	drücen;drecke;drucke;drücken;drücke;Drucker;Drucke;druck	serrer;accélérer;presser;pousser	drücken;drucken;schieben	expedite;squeeze;push;clench;clamp;hasten;shove	0.481026987490562	0.654753672974117	0.5930513998498103	0.672								0.8494617122480028	0.229845801397268	0.5396537568226354	0
143	wachsen;wachse	pousser	drücken;schieben	push;shove	0.4155584785706443	0.6628509300394289	0.5893835172465475	0.672								0.9096275860775282	0.0007848848460244	0.4552062354617763	0
144	stoße;stosse;stossen;stossť	heurter;pousser	drücken;schieben	push;shove	0.4155583658735594	0.6628508342545436	0.5893833132328512	0.672								0.9096275560569034	0.000587619753098	0.4551075879050007	0
145	inkaufe;Einkäufe;inkaafe;Inkäuf	acheter;achats	Einkauf;Einkaufen	shopping;buy;purchasing	0.8062057916964696	0.5926492826976483	0.6336079711937395		0.555			0.382		0.219	0.297	0.8848745403075383	0.4392285554899107	0.6620515478987246	0
146	schieben;Schiewe;Schiewer	pousser	drücken;schieben	push;shove	0.3900204638299394	0.669179230351472	0.5923241790539574	0.672								0.9093766208751995	0.0008440652713308	0.4551103430732652	0
147	kränkli	maladif	kränklich	sickly	0.188	0.55	0.1909999999999999			0.617			0.712			1.0	0.761817982819488	0.880908991409744	0
148	Sifzer;Seufzer;Siffzer	soupir	Seufzer	sigh	0.469	0.387	0.273						0.402			1.0	0.9344407588989788	0.9672203794494896	0
149	pfif;pfiffe;pfiff	chanter	singen	sing	0.858	0.606	0.42		0.411			0.729	0.017		0.422	1.0		1.0	0
150	sing’;Singen;singen;singe;Singa;Singe;sing;seng	chanter	Singen;singen	sing	0.858	0.606	0.42		0.411			0.729	0.017		0.422	1.0		1.0	0
151	hool';hol;hool	creux;idiot	dumm;Idiot	trough;silly;dork;sunken	0.2926402763357111	0.4052743559505624	0.2479680081403359					0.516				0.7687671553524753	0.0027615606679833	0.3857643580102293	0
152	Wasserkopf	idiot	dumm;Idiot	silly;dork	0.2793087470389632	0.4252468642182204	0.2351291544543048					0.516				0.8541750254549564	0.0022662596379172	0.4282206425464368	0
153	bleeder;bleed	bête;idiot;débile;con;stupide	dumm;Idiot;schwachsinnig	stupid;dimwit;dumb;silly;dork;moronic;mindless;witless	0.215768437291202	0.423033531670477	0.2028556685383526					0.516				0.734396904277604	0.0014534619150815	0.3679251830963427	0
154	Tschöjdi	idiot	dumm;Idiot	silly;dork	0.2793087470389632	0.4252468642182205	0.2351291544543048					0.516				0.8541750254549563	0.0016658062675888	0.4279204158612725	0
155	Simbel;Simpel	idiot	dumm;Idiot	silly;dork	0.2793087470389632	0.4252468642182204	0.2351291544543048					0.516				0.8541750254549564	0.0016658062675888	0.4279204158612726	0
156	Idiot	idiot	dumm;Idiot	silly;dork	0.2776052527232599	0.4470957540668115	0.2644630660270559					0.516				0.8609199063399113	0.0016658062675888	0.4312928563037501	0
157	dumma;Dumme;Dümme;dümmer;düemmer;dummi;dumme;dumm;dummer;Dummer;dummen	sot;bête;idiot;stupide	dumm;Idiot	stupid;dimwit;dumb;silly;dork;mindless;witless	0.2504457992195376	0.4047137068345491	0.1975361692273941					0.516				0.7396624401750279	0.0016658062675888	0.3706641232213084	0
158	Doddel	idiot;idiots	dumm;Idiot	silly;dork	0.279308562625721	0.4252466903300071	0.2351290238641305					0.516				0.8541749428262198	0.0010094494824671	0.4275921961543434	0
159	häise;häiße;haiss;heissen;heissa;heiss;häisse;Heissa;haiße;haisse;häiss;heisse;heiße;heißa	signifier;nommer	bedeuten	appoint;signify	0.5093656120010462	0.3756996758562834	0.5710919508916895		0.508							0.924862929241092	1.0	0.962431464620546	0
160	bedidde;bedeuten;beditt;bedite;bedit;bedient;bedytt;beditte	signifier	bedeuten	signify	0.4678548506785928	0.4097978012282987	0.6174209255819276		0.508							0.9997231983919496	1.0	0.9998615991959748	0
161	Warf;Warfe	tireur	Werfer;Schütze	thrower;shooter	0.3556266523178203	0.7339791692693193	0.7563920109681224				0.722					0.9133454256222596	0.5075949115981077	0.7104701686101835	0
162	Paus	arrêt;pause;entracte;halte	Stillstand;still stehen	pause;stoppage;layover;standstill	0.4343258653761137	0.2964868538094903	0.4176028869853035	0.125			0.25					0.91323464820836	0.5928967827057631	0.7530657154570615	0
163	bschisse;b’schisse	merdique	beschissen	shitty	0.02	0.6789999999999999	0.163						0.656			1.0		1.0	0
164	brache;breche;brech';brech;brechen	casser;céder;rompre	beenden;Brecher	breakup;breakers;breaker;crusher;snap	0.3144809657030015	0.5982835066471937	0.4516851436186966						0.6170985131059639			0.8288069810315299	0.4437890857091607	0.6362980333703453	0
165	Duele	égout	Kanal	sewer	0.4055844388471783	0.3372438334927126	0.3219210606160551			0.812						0.992513867152358	0.8048154620263989	0.8986646645893783	0
166	Kanal	canal;égout	Kanal	canal;duct;channel;sewer	0.4859113394314933	0.3224052418816294	0.3531756169993118			0.812						0.7203565280696793	0.8048154620263989	0.7625859950480391	0
167	unterwerfe;unterworfe	humble;servile	unterwerfen;servile;unterwürfig;unterworfen	subdue;servile;submissive;subservient	0.3534261219022666	0.4037912907946104	0.4392705652573832			0.484	0.344		0.359			0.7464842825668729	0.7752522422161481	0.7608682623915105	0
168	Schwer;Schweri;schwäri;schwere;schwarer;schwær;schwer;schwerer;schwari;schwär;schweren;schwer‘;schware;schweri;schwar	gravité;lourd	schwer;schwierig;Schwere	seriousness;heavy;heavily;tricky;severe;ponderous;hefty	0.3443119922234137	0.5361400665066939	0.6521988007219501				0.305		0.394			0.8816299502380368	0.4757783190369782	0.6787041346375076	0
169	folgende;folgender;folgend;folgenden;folgendi	suite	Folge	sequel	0.5794730014112289	0.5050298760288326	0.5604340281300232		0.586							0.9982046592274184	0.9999999999999998	0.9991023296137092	0
170	folgen;Folg;Folgen;Folge;folge;folga	conséquence;incidence;suite;épisode	Folgen;Folge;Flüge	consequence;incidence;sequel;episode	0.5069158537531119	0.5253757135751185	0.5313074892706491		0.586							0.8546843305792706	0.9999999999999998	0.9273421652896352	0
171	Portnere;Portner	concierge;gardien	Verwahrer;Wächter	custodian;guardian	0.5715963717851251	0.6320103324456803	0.6833381663298242								0.5803626073535828	0.9963420697010792	0.8517722989600527	0.924057184330566	0
172	Wächder;Wach;wacht;Wache;Wächter;Wacht;Wachter;Wacha	surveillant;garde;gardien;sentinelle;observateur	Wachen;Wächter	watcher;observer;observant;spotter;guards;guardian;sentinel;overseer	0.5706323228349821	0.5507258460626814	0.7412353622057762								0.5735622674172701	0.9048335438645124	1.0	0.9524167719322564	0
173	Gsetzle;Gsetzel;Sätz;Satz	phrase;bond;composition;verset;dépôt;saut;couplet;strophe	Satz	filing;stanza;hop;deposit;verse;repository;depot;composition;sentence	0.6034739907884702	0.3474221770286607	0.4901065018103783	0.2029999999999999	0.273	0.156	0.266		0.234			0.8584421748013612	0.8058892314828339	0.8321657031420975	0
174	grossartige;Grossartig;großartigi;großarti;Großartig;großartig;grußartig;Grossartigi;grossartig;grossartigi;grossarti	sensationnel;superbement	großartig;sensationell	sensational;grand	0.920539854300238	0.7890241831030179	0.8710951092748214					0.818				0.938129280656744	0.9956409671588242	0.966885123907784	0
175	Empfindung;Empfindungen	sensation	Sensation	sensation	0.7475376648244071	0.6008497881774642	0.6240636370946272							0.531		0.9994523722760112	0.571221955683432	0.7853371639797215	0
176	Gfängniswärter	gardien	Verwahrer;Gefängniswärter;Wächter	custodian;jailer;guardian	0.4517252692355353	0.6313712479491248	0.6670405812210647								0.5803626259494399	0.941146293098385	1.0	0.9705731465491924	0
177	schamloser	impudique;éhonté	schamlos	shameless	0.3392889153531456	0.6799889629680564	0.4376048965956145			0.43						0.996724166248498	0.649302465834767	0.8230133160416325	0
178	zerschlage	brisé	zerschlagen	shattered	0.1348675480387272	0.7348964642142508	0.3391407546662781						0.6274190248727899			0.997385755545522		0.997385755545522	0
179	abgebroche	brisé;rompu	zerschlagen	shattered	0.1655614004412325	0.692097787891891	0.3605598473443788						0.6258213260029557			0.992253517135017		0.992253517135017	0
180	beenden	rompre;mettre fin	beenden	breakup;terminate	0.2069079762709988	0.5607937965778104	0.4042572574895023						0.619726587085497			0.988238347738547	0.8382579465522155	0.9132481471453812	0
181	gebroche;gebroch;gebrochen	brisé;cassé	zerschlagen;gebrochen	shattered;fractional	0.2206662045778913	0.5529257097034833	0.4220865541644942						0.6267415433600738			0.8409746083058003		0.8409746083058003	0
182	scharf;schärfer;scharfi;scharfen;Scharf;scharfe	tranchant;pénétrant;aiguiser;coupant	Scharf;Schärfe;schärfen;scharf	sharpen;sharp;acuity;penetrating	0.5015285598137307	0.6194911186762005	0.6568976586525649	0.288	0.484							0.8993015398903811	0.5575637284114451	0.7284326341509131	0
183	schliffer	polir;aiguiser	schärfen	sharpen	0.549084868517091	0.6635237182863996	0.6297736216347968	0.288	0.4839999999999999							0.9993765837106806	0.8378893774138703	0.9186329805622756	0
184	dheile;teil;Deile;theile;theil;teile;Teile	partager;diviser;partage	Teile;teilen	sharing;parts;divide	0.5330077826218692	0.4388011050311508	0.4651011634177236					0.439				0.9070753767313082	0.5458601762001203	0.7264677764657143	0
185	frächer;frache;frach;fräch;fracher	effronté;audacieux;éhonté;désinvolte	schamlos	cheeky;shameless;daring;audacious;glib;bold;offhand	0.4652254996558704	0.6163138193340594	0.4966394460706255			0.43						0.9043732044364086	0.5075383945743436	0.705955799505376	0
186	stillstehen	arrêt	Stillstand;still stehen	stoppage;standstill	0.3967150313711428	0.3037119352001449	0.4669044192944331	0.125			0.25					0.9254323643835338	0.2602860471307622	0.592859205757148	0
187	Ganzi;Ganz;Ganze;ganza	ensemble	zusammen	together	0.8004800063959763	0.426066672788339	0.663059782853281					0.394				0.9982031769454216		0.9982031769454216	0
188	bynander;binand;bienander;beieinander;binander;bienöönder;bienand	ensemble	zusammen	together	0.8004800063959763	0.426066672788339	0.663059782853281					0.394				0.9982031769454216		0.9982031769454216	0
189	zamme;zusamm;zusammen;zammen;zsamme	ensemble	zusammen	together	0.8179675220088382	0.4179635713275427	0.6618562700894817					0.394				0.9989711289101464		0.9989711289101464	0
190	beisammen;biesamme’;biesamme;bisamme;bysamme;bysame;Bisamme	ensemble	zusammen	together	0.8004800063959763	0.426066672788339	0.663059782853281					0.394				0.9982031769454216		0.9982031769454216	0
191	mit-nander;mitnander;metenander;Mitnander;metnander;mitenander;mit-enander;miteinander;mit’nander	ensemble	zusammen	together	0.8004800063959762	0.426066672788339	0.6630597828532812					0.394				0.9982031769454216		0.9982031769454216	0
192	Wil	temps	Zeit	time	0.5738557721483191	0.3055880632693434	0.5865105805932753		0.516							0.9994868285158792	1.0	0.9997434142579396	0
193	Zitt’;zit;Zitt;Zeite;Zit;Zitte;Zitt';Zeit;Zita;Zeiten	heure;temps;époque;période	Zeit	time;period;hour;epoch	0.5505765840004807	0.3075056509901578	0.5648357925502997		0.516							0.8783278249786445	1.0	0.9391639124893224	0
194	spanne;spann;schpanne	serrer	spannen;Spanne	tighten	0.3794382912438075	0.502503634774727	0.6275206444513901	0.328								0.99983816396991	0.4051144465525016	0.7024763052612057	0
195	drücen;drucke;drecke;drücke;drücken;druck;Drucke	presser;serrer	spannen;drücken;drucken;Drücken	tighten;pressing	0.3056813953436875	0.6360634192425118	0.632005861093965	0.328								0.9623739893289496	0.2046133706927384	0.583493680010844	0
196	vertraawe;vertraje;verdraawe	tolérer;supporter	tolerieren	tolerate;endure;stand	0.5647993108939515	0.4539337090789277	0.5641727588251135	0.106					0.141			0.9652977971286932	0.5535472981910214	0.7594225476598574	0
197	grissa;Geriss;gerisse	déchiré	gerissen;zerrissen	cunning;torn	0.3497991217001074	0.5863632955599087	0.4575446755655055						0.7100000000000001			0.860948586329803		0.860948586329803	0
198	zerrissen;zerrissenen;zerrissene;zerissen	déchiré	zerrissen	torn	0.1986456203844261	0.527711715226773	0.323483920518338						0.71			0.9982901399724248		0.9982901399724248	0
199	üslaare;üslara	renverser;verser	umkippen;Sturz;stürzen	topple;overturn	0.2850027583236216	0.7237452966976946	0.484628144976911							0.664		0.8990003346489754	0.11979786920484	0.5093991019269077	0
200	dulden;dulde;duld	endurer;tolérer	dulden;tolerieren	condone;tolerate	0.6283689338823405	0.4416745510286921	0.5969849788929051	0.106					0.141			0.989523854618232	0.9728521729356424	0.9811880137769372	0
201	zammefahre	renverser	umkippen;Sturz;stürzen	topple;overturn	0.2876082184827832	0.7213561721067229	0.4897608763172873							0.664		0.8988879440935424	0.0011920037732282	0.4500399739333853	0
202	Sturz;stürz;stuerze;stürzen;stürze;stüerze;stirze	renverser;tomber	Sturz;stürzen	topple;camber	0.2999862124177169	0.6617201270943615	0.4987953596583183							0.664		0.8709860400350236	0.0031450306212318	0.4370655353281277	0
203	iwerfahre;üewerfahre	renverser;écraser	umkippen;Sturz;stürzen	squeeze;squash;crush;topple;overturn;swat	0.362442362028562	0.6949992538743792	0.5105429090813178							0.664		0.8362857849665065	0.0036846230289467	0.4199852039977266	0
204	Werkzeug	outils;outillage;instrument;outil	Werkzeuge;Werkzeug	tool;instrument;tooling	0.5129905574337544	0.4112597076371541	0.6222790728318421	0.219								0.9797006926823948	0.8056059063028983	0.8926532994926466	0
205	klebbere	taper;cogner	Schlag	thump	0.3280756075544376	0.6935450571450109	0.5718265861895216	0.469								0.9966765842241858	0.7110470265581688	0.8538618053911773	0
206	stoßen;stoße;stossen;stosse	cogner	Schlag;stoßen	thump;bump	0.3038797088049543	0.5892111506027937	0.4759568982478508	0.469								0.9276483434674894		0.9276483434674894	0
207	Danke;Danka;danken;danka;dank;dank’;Dank;danke	remerciement;merci;thx	danken;Danke	thank;thanking;thanks;thx	0.8426102617392222	0.4470312334146993	0.5270463100391396					0.4315230988665567				0.9592430916994628	0.9995175783786864	0.9793803350390746	0
208	dankbarer;dankbare;dankbar	reconnaissant;miséricordieux	dankbar	merciful;thankful;grateful	0.9389164454113864	0.3479678713949666	0.6058007655819491					0.7582517256934487				0.94484364818145	0.7427365945131064	0.8437901213472782	0
209	Zeignis;Zeugnis;Zeugnisse	témoignage	Zeugnis	testimony	0.615	0.578	0.643								0.586	1.0	1.0	1.0	0
210	erschreekt;ershreckt;Erschrickt;erschreckten;erschreckt;erschrickt	terrifie	erschreckt	terrifies	0.083	0.923	0.5				0.7979999999999999					1.0		1.0	0
211	begryffe;begreife;Begriff;begriff;begreifen;begriffe;Begriffe;begriffen	notion;termes;concept	begreifen;Begriffe;Begriff	concept;conceive;terms;comprehend;term;notion	0.605037197988981	0.3370212430868423	0.6553589757187678								0.531	0.8894969769560306	0.9999999999999998	0.9447484884780152	0
212	Kindigung;Kündigung	résiliation	Beendigung	termination	0.344	0.4719999999999999	0.545						0.641			1.0	0.5344850173708464	0.7672425086854232	0
213	Testament;Teschtement;Tejchtament;Teschtemant;Teschtament	testament	Testament	testament	0.594	0.42	0.806		0.461						0.617	1.0	0.9999999999999998	1.0	0
214	Durst;Durscht;Droscht;durschti	soif	Durst	thirst	0.298	0.519	0.307		0.578				0.219	0.172		1.0	0.5259239680718615	0.7629619840359307	0
215	noochdenklich;Nachdenklich;nachdenklich	réfléchi	nachdenklich	thoughtful	0.667	0.29	0.527								0.617	1.0		1.0	0
216	iwerleijt;üewerläijt;üewerlajt;ewerlejt;üwerlejt;üewerlaijt;Ueberlegt;üwerleijt	réfléchi	nachdenklich	thoughtful	0.667	0.29	0.527								0.617	1.0		1.0	0
217	hämmer	cogner	Schlag	thump	0.3193317318566795	0.7026173056031366	0.5692625238539016	0.469								0.9975067352927108		0.9975067352927108	0
218	schläuj;schlaa;schlag;Schlaaue;schlauwe;schläuje;schlage;schlawe;schlaje;schlaue;Schlaauer;Schlage;Schlaö;Schlaa;schlaawe;schla;schläue;Schläj;Schlauwe;Schläij;schlaö;Schlag	coup;taper;attaque;cogner;battre;frapper	Schlag;Schläger;schlagen	blow;thump;beater;wallop;beat;knockout;bash;hitter;whack;slugger;racket;swat	0.3417580249293949	0.6793552573218634	0.5758475273076749	0.469								0.8928081837949278	0.3850967366010699	0.6389524601979989	0
219	indrette;yndrätte	cogner	Schlag	thump	0.3193317318566795	0.7026173056031366	0.5692625238539016	0.469								0.9975067352927108		0.9975067352927108	0
220	inschläuje	cogner	Schlag	thump	0.3193317318566795	0.7026173056031365	0.5692625238539016	0.469								0.9975067352927108		0.9975067352927108	0
221	dischkütiere	discuter;débattre	Thrash	discuss;thrash	0.3102116631896068	0.6056236821037366	0.4856605260148195	0.734		0.539	0.562		0.344			0.7960508923536429	0.2808684451137224	0.5384596687336827	0
222	lichtferti;leichtfertig;lichtfartig	irréfléchi	gedankenlos	thoughtless	0.194	0.58	0.452	0.307		0.336						1.0	0.3408547318019672	0.6704273659009836	0
223	noochgedenkt;nochgedenkt;nochgedankt	réfléchi	nachdenklich	thoughtful	0.667	0.29	0.527								0.617	1.0		1.0	0
224	Beendigung	résiliation	Beendigung	termination	0.344	0.472	0.545						0.641			1.0	0.5344844427986543	0.7672422213993271	0
225	Fachwerk	charpente;ferme	Fachwerk	truss	0.6026751688325386	0.4823059195682559	0.6447669353201514								0.4930357002708198	0.99835459391162		0.99835459391162	0
226	standhaft	ferme	Fachwerk;standhaft	truss;steadfast	0.6671860999419464	0.4762050548459197	0.7044954196106072								0.5694174977742694	0.995744362212264		0.995744362212264	0
